Time,Source,Topic,SampleTime,PerfCounter,Elapsed
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959843.8519597,1315005.508057,0.0176
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959843.8539257,1315005.508102041,0.0128
2025-01-21T12:00:47-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959843.6006293,1315005.508448583,0.0239
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959843.7503786,1315005.508846291,0.3566
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959843.7503786,1315005.509235666,0.3560
2025-01-21T12:00:47-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959844.4417834,1315005.510474458,1.2050
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959843.9011116,1315005.510558625,0.0479
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959844.5892396,1315005.510620666,0.0305
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959843.800842,1315005.510886583,0.0154
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959843.802808,1315005.510935375,0.0123
2025-01-21T12:00:47-0500,brnbci.sigproc.model.chang_text.unit.ChangTextDecoder,MODEL,0.0,1315005.511393416,0.3856
2025-01-21T12:00:47-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959843.5504937,1315005.511710666,0.0237
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959843.7005715,1315005.512101,0.3545
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959843.7005715,1315005.512499291,0.3654
2025-01-21T12:00:47-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959844.3926315,1315005.514051208,1.5218
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959843.8539257,1315005.514226041,0.0590
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959844.5400877,1315005.514335916,0.0647
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959843.7516894,1315005.514902375,0.0247
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959843.7516894,1315005.5149565,0.0158
2025-01-21T12:00:47-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959843.500359,1315005.515338791,0.0274
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959843.6504364,1315005.515766,0.3884
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959843.6504364,1315005.516157875,0.3568
2025-01-21T12:00:47-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959844.3434796,1315005.517907458,1.7168
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959843.802808,1315005.518021666,0.0586
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959844.490936,1315005.518089166,0.0316
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959843.7005715,1315005.518391791,0.0199
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959843.7005715,1315005.518438,0.0128
2025-01-21T12:00:47-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959843.450552,1315005.518785541,0.0242
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959843.6006293,1315005.519175,0.3526
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959843.6006293,1315005.519563458,0.3563
2025-01-21T12:00:47-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959844.2943273,1315005.520843333,1.2484
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959843.7516894,1315005.520923416,0.0476
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959844.4417834,1315005.520983791,0.0305
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959843.6514196,1315005.521312958,0.0166
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959843.6533856,1315005.521367416,0.0125
2025-01-21T12:00:47-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959843.4004164,1315005.5217315,0.0290
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959843.5504937,1315005.522133541,0.3647
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959843.5504937,1315005.5225215,0.3564
2025-01-21T12:00:47-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959844.2451754,1315005.524168791,1.6153
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959843.7005715,1315005.524293125,0.0594
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959844.3926315,1315005.524361958,0.0320
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959843.6022677,1315005.524674208,0.0197
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959843.6022677,1315005.5247215,0.0126
2025-01-21T12:00:47-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959843.3506093,1315005.525073541,0.0238
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959843.500359,1315005.52546775,0.3570
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959843.500359,1315005.52586,0.3597
2025-01-21T12:00:47-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959844.196024,1315005.5273215,1.4300
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959843.6533856,1315005.527407,0.0518
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959844.3434796,1315005.527471833,0.0305
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959843.5511494,1315005.527740333,0.0166
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959843.5511494,1315005.527785958,0.0124
2025-01-21T12:00:47-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959843.300474,1315005.528104708,0.0230
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959843.450552,1315005.528492375,0.3512
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959843.450552,1315005.528877875,0.3551
2025-01-21T12:00:47-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959844.146872,1315005.530231083,1.3227
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959843.6022677,1315005.530310583,0.0481
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959844.2943273,1315005.530374833,0.0308
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959843.5019975,1315005.530638208,0.0167
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959843.5039635,1315005.5306835,0.0122
2025-01-21T12:00:47-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959843.250339,1315005.53101175,0.0220
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959843.4004164,1315005.531404875,0.3569
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959843.4004164,1315005.531808625,0.3725
2025-01-21T12:00:47-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959844.048568,1315005.534563041,2.6994
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959843.5511494,1315005.534687083,0.0605
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959844.2451754,1315005.534757,0.0326
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959843.4508796,1315005.535220791,0.0251
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959843.4528456,1315005.535282125,0.0140
2025-01-21T12:00:47-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959843.200532,1315005.535691875,0.0275
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959843.3506093,1315005.536085375,0.3562
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959843.3506093,1315005.536469125,0.3522
2025-01-21T12:00:47-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959843.999416,1315005.538010166,1.5113
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959843.5039635,1315005.538102666,0.0553
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959844.196024,1315005.538167666,0.0318
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959843.401727,1315005.538490291,0.0184
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959843.401727,1315005.538565333,0.0133
2025-01-21T12:00:47-0500,brnbci.sigproc.model.chang_text.unit.ChangTextDecoder,MODEL,0.0,1315005.539140166,0.4990
2025-01-21T12:00:47-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959843.150397,1315005.539429083,0.0273
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959843.300474,1315005.539847583,0.3807
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959843.300474,1315005.540337083,0.4181
2025-01-21T12:00:47-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959843.950264,1315005.5417695,1.3972
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959843.4528456,1315005.541860416,0.0514
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959844.146872,1315005.54192725,0.0322
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959843.3506093,1315005.54218775,0.0168
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959843.3506093,1315005.5422325,0.0120
2025-01-21T12:00:47-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959843.1005898,1315005.542581708,0.0233
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959843.250339,1315005.542977625,0.3595
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959843.250339,1315005.543570208,0.3627
2025-01-21T12:00:47-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959843.9011116,1315005.545061083,1.4563
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959843.401727,1315005.545167125,0.0600
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959844.048568,1315005.545239916,0.0351
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959843.3014574,1315005.545535041,0.0185
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959843.3034234,1315005.54558125,0.0129
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959843.200532,1315005.546279041,0.3565
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959843.200532,1315005.546683833,0.3706
2025-01-21T12:00:47-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959843.8519597,1315005.548152375,1.4357
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959843.3506093,1315005.548235666,0.0494
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959843.999416,1315005.548300458,0.0298
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959843.2503395,1315005.548543833,0.0151
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959843.2523055,1315005.548588875,0.0119
2025-01-21T12:00:47-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959843.050454,1315005.548938708,0.0239
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959843.150397,1315005.549327666,0.3541
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959843.150397,1315005.549732666,0.3699
2025-01-21T12:00:47-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959843.802808,1315005.5510285,1.2655
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959843.3034234,1315005.551117791,0.0487
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959843.950264,1315005.551239958,0.0432
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959843.201187,1315005.551533333,0.0186
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959843.201187,1315005.551583041,0.0132
2025-01-21T12:00:47-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959843.000647,1315005.551921541,0.0249
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959843.1005898,1315005.552314375,0.3540
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959843.1005898,1315005.552703125,0.3539
2025-01-21T12:00:47-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959843.753656,1315005.55405725,1.3220
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959843.2523055,1315005.554140916,0.0504
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959843.9011116,1315005.554201875,0.0306
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959843.152035,1315005.554465916,0.0152
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959843.154001,1315005.554513833,0.0122
2025-01-21T12:00:47-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959842.950512,1315005.554835,0.0229
2025-01-21T12:00:47-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959843.7045035,1315005.556082041,1.2117
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959843.201187,1315005.556165708,0.0476
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959843.8519597,1315005.556229708,0.0310
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959843.1009173,1315005.55652375,0.0141
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959843.1028833,1315005.556568,0.0117
2025-01-21T12:00:47-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959842.900377,1315005.556902375,0.0219
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959843.050454,1315005.557298583,0.3570
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959843.050454,1315005.557690416,0.3598
2025-01-21T12:00:47-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959843.6553516,1315005.55901275,1.2907
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959843.154001,1315005.5590925,0.0461
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959843.802808,1315005.55915375,0.0301
2025-01-21T12:00:47-0500,brnbci.sigproc.model.chang_text.unit.ChangTextDecoder,MODEL,0.0,1315005.5601745,0.6105
2025-01-21T12:00:47-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959842.8505697,1315005.560525958,0.0323
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959843.000647,1315005.560930833,0.3609
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959843.000647,1315005.5613155,0.3517
2025-01-21T12:00:47-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959843.6061997,1315005.562598791,1.2507
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959843.1028833,1315005.562691166,0.0558
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959843.753656,1315005.562761333,0.0323
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959843.051765,1315005.563036875,0.0216
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959843.051765,1315005.563084291,0.0131
2025-01-21T12:00:47-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959842.8004346,1315005.563519208,0.0315
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959842.950512,1315005.56392975,0.3572
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959842.950512,1315005.56443575,0.4710
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959843.7045035,1315005.56451175,0.0424
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959843.000647,1315005.564792333,0.0204
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959843.000647,1315005.564839791,0.0140
2025-01-21T12:00:47-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959842.7506275,1315005.565178458,0.0239
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959842.900377,1315005.565593458,0.3782
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959842.900377,1315005.566024916,0.3987
2025-01-21T12:00:47-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959843.5570474,1315005.56751425,1.4584
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959843.051765,1315005.567605666,0.0554
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959843.6553516,1315005.567670791,0.0318
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959842.951495,1315005.56793775,0.0165
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959842.953461,1315005.568088666,0.0132
2025-01-21T12:00:47-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959842.700492,1315005.568399083,0.0238
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959842.8505697,1315005.568792666,0.3565
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959842.8505697,1315005.569182708,0.3575
2025-01-21T12:00:47-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959843.5078955,1315005.57054725,1.3057
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959843.000647,1315005.57062725,0.0486
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959843.6061997,1315005.570696208,0.0315
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959842.9003773,1315005.57095275,0.0148
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959842.9023433,1315005.571004208,0.0125
2025-01-21T12:00:47-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959842.650357,1315005.57135025,0.0324
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959842.8004346,1315005.571756625,0.3702
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959842.8004346,1315005.572140666,0.3525
2025-01-21T12:00:47-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959843.4587436,1315005.573562125,1.3881
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959842.953461,1315005.573682666,0.0536
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959842.851225,1315005.573978291,0.0180
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959842.851225,1315005.574025083,0.0130
2025-01-21T12:00:47-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959842.60055,1315005.57438275,0.0243
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959842.7506275,1315005.5747765,0.3530
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_LFS/FILTER,-2208959842.7506275,1315005.575160208,0.3514
2025-01-21T12:00:47-0500,ezmsg.sigproc.bandpower.BandPower,PREPROC/BP_HGA,-2208959843.4095917,1315005.5766115,1.4211
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_LFS,-2208959842.9023433,1315005.5767345,0.0609
2025-01-21T12:00:47-0500,ezmsg.sigproc.scaler.AdaptiveStandardScaler,PREPROC/SCALER_HGA,-2208959843.5570474,1315005.576809708,0.0320
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_HGA/DOWNSAMPLE,-2208959842.802073,1315005.57712475,0.0168
2025-01-21T12:00:47-0500,ezmsg.sigproc.downsample.Downsample,PREPROC/DEC_LFS/DOWNSAMPLE,-2208959842.804039,1315005.57717025,0.0122
2025-01-21T12:00:47-0500,ezmsg.sigproc.affinetransform.CommonRereference,PREPROC/CAR,-2208959842.5504146,1315005.577502041,0.0248
2025-01-21T12:00:47-0500,ezmsg.sigproc.decimate.ChebyForDecimate,PREPROC/DEC_HGA/FILTER,-2208959842.700492,1315005.577900208,0.3580
